base,compare,unigrams,bigrams,label
plg-402.txt,org-412.txt,0.0202,0,original
plg-402.txt,org-368.txt,0.0199,0.0041,original
plg-402.txt,org-377.txt,0.0192,0,original
plg-402.txt,org-373.txt,0.0191,0,original
plg-402.txt,org-417.txt,0.0183,0,original
plg-402.txt,org-353.txt,0.0174,0,original
plg-402.txt,org-407.txt,0.013,0,original
plg-402.txt,org-355.txt,0.0129,0,original
plg-402.txt,org-356.txt,0.0054,0,original
plg-420.txt,org-397.txt,0.0753,0,original
plg-420.txt,org-362.txt,0.0598,0.003,original
plg-420.txt,org-391.txt,0.0598,0.003,original
plg-420.txt,org-409.txt,0.0509,0,original
plg-420.txt,org-313.txt,0.0419,0.0048,original
plg-420.txt,org-347.txt,0.0416,0,original
plg-420.txt,org-350.txt,0.0416,0,original
plg-420.txt,org-352.txt,0.0394,0,original
plg-420.txt,org-301.txt,0.0392,0,original
plg-420.txt,org-345.txt,0.0357,0,original
plg-420.txt,org-305.txt,0.0351,0,original
plg-420.txt,org-333.txt,0.0339,0,original
plg-420.txt,org-418.txt,0.0339,0,original
plg-420.txt,org-354.txt,0.0336,0,original
plg-420.txt,org-394.txt,0.0335,0,original
plg-420.txt,org-419.txt,0.0333,0,original
plg-420.txt,org-405.txt,0.0314,0,original
plg-420.txt,org-315.txt,0.0311,0,original
plg-420.txt,org-402.txt,0.0308,0,original
plg-420.txt,org-319.txt,0.0304,0,original
plg-420.txt,org-321.txt,0.0302,0,original
plg-420.txt,org-395.txt,0.0296,0.0021,original
plg-420.txt,org-363.txt,0.029,0,original
plg-420.txt,org-318.txt,0.0289,0,original
plg-420.txt,org-416.txt,0.0279,0,original
plg-420.txt,org-344.txt,0.0275,0,original
plg-420.txt,org-346.txt,0.0275,0,original
plg-420.txt,org-359.txt,0.0265,0,original
plg-420.txt,org-325.txt,0.0259,0,original
plg-420.txt,org-378.txt,0.0259,0,original
plg-420.txt,org-403.txt,0.0258,0,original
plg-420.txt,org-417.txt,0.0253,0,original
plg-420.txt,org-314.txt,0.0252,0,original
plg-420.txt,org-381.txt,0.0251,0,original
plg-420.txt,org-338.txt,0.0247,0,original
plg-420.txt,org-322.txt,0.024,0,original
plg-420.txt,org-328.txt,0.0234,0,original
plg-420.txt,org-393.txt,0.0233,0,original
plg-420.txt,org-330.txt,0.0227,0,original
plg-420.txt,org-351.txt,0.0222,0,original
plg-420.txt,org-410.txt,0.0222,0,original
plg-420.txt,org-396.txt,0.0221,0,original
plg-420.txt,org-383.txt,0.0217,0,original
plg-420.txt,org-387.txt,0.0217,0,original
plg-420.txt,org-414.txt,0.0214,0,original
plg-420.txt,org-316.txt,0.0213,0,original
plg-420.txt,org-324.txt,0.02,0,original
plg-420.txt,org-371.txt,0.02,0,original
plg-420.txt,org-389.txt,0.0198,0,original
plg-420.txt,org-386.txt,0.0196,0,original
plg-420.txt,org-390.txt,0.0196,0,original
plg-420.txt,org-357.txt,0.0193,0,original
plg-420.txt,org-364.txt,0.0193,0,original
plg-420.txt,org-308.txt,0.019,0,original
plg-420.txt,org-349.txt,0.019,0,original
plg-420.txt,org-355.txt,0.019,0,original
plg-420.txt,org-398.txt,0.0188,0,original
plg-420.txt,org-304.txt,0.0187,0,original
plg-420.txt,org-309.txt,0.0187,0,original
plg-420.txt,org-388.txt,0.0187,0,original
plg-420.txt,org-367.txt,0.0181,0,original
plg-420.txt,org-380.txt,0.0181,0,original
plg-420.txt,org-329.txt,0.0178,0,original
plg-420.txt,org-400.txt,0.0178,0,original
plg-420.txt,org-382.txt,0.0176,0.0021,original
plg-420.txt,org-392.txt,0.0174,0,original
plg-420.txt,org-320.txt,0.0171,0,original
plg-420.txt,org-303.txt,0.0169,0,original
plg-420.txt,org-384.txt,0.0169,0,original
plg-420.txt,org-369.txt,0.0165,0,original
plg-420.txt,org-408.txt,0.0161,0,original
plg-420.txt,org-312.txt,0.0158,0,original
plg-420.txt,org-336.txt,0.0158,0,original
plg-420.txt,org-375.txt,0.0158,0,original
plg-420.txt,org-361.txt,0.0156,0,original
plg-420.txt,org-401.txt,0.0152,0,original
plg-420.txt,org-411.txt,0.0149,0,original
plg-420.txt,org-339.txt,0.0145,0,original
plg-420.txt,org-404.txt,0.0143,0,original
plg-420.txt,org-356.txt,0.0141,0,original
plg-420.txt,org-358.txt,0.014,0,original
plg-420.txt,org-374.txt,0.0131,0,original
plg-420.txt,org-413.txt,0.0131,0,original
plg-420.txt,org-415.txt,0.0131,0,original
plg-420.txt,org-337.txt,0.013,0,original
plg-420.txt,org-366.txt,0.0124,0,original
plg-420.txt,org-365.txt,0.0122,0,original
plg-420.txt,org-372.txt,0.0122,0,original
plg-420.txt,org-370.txt,0.0121,0,original
plg-420.txt,org-399.txt,0.0115,0,original
plg-420.txt,org-331.txt,0.0113,0,original
plg-420.txt,org-327.txt,0.0112,0,original
plg-420.txt,org-406.txt,0.0112,0,original
plg-420.txt,org-373.txt,0.0111,0,original
plg-420.txt,org-360.txt,0.0108,0,original
plg-420.txt,org-412.txt,0.0103,0,original
plg-420.txt,org-334.txt,0.0099,0.0023,original
plg-420.txt,org-300.txt,0.0098,0,original
plg-420.txt,org-407.txt,0.0095,0,original
plg-420.txt,org-368.txt,0.0091,0,original
plg-420.txt,org-307.txt,0.0087,0,original
plg-420.txt,org-326.txt,0.0086,0,original
plg-420.txt,org-332.txt,0.0084,0,original
plg-420.txt,org-379.txt,0.008,0,original
plg-420.txt,org-306.txt,0.0079,0,original
plg-420.txt,org-377.txt,0.0069,0,original
plg-420.txt,org-317.txt,0.0067,0,original
plg-420.txt,org-302.txt,0.0066,0,original
plg-420.txt,org-323.txt,0.0066,0,original
plg-420.txt,org-348.txt,0.0066,0,original
plg-420.txt,org-385.txt,0.0066,0,original
plg-420.txt,org-353.txt,0.0063,0,original
plg-420.txt,org-376.txt,0.0062,0,original
plg-420.txt,org-335.txt,0.0059,0,original
plg-421.txt,org-347.txt,0.0364,0,original
plg-421.txt,org-350.txt,0.0364,0,original
plg-421.txt,org-333.txt,0.0363,0,original
plg-421.txt,org-305.txt,0.0362,0,original
plg-421.txt,org-362.txt,0.0335,0,original
plg-421.txt,org-391.txt,0.0335,0,original
plg-421.txt,org-395.txt,0.0292,0,original
plg-421.txt,org-319.txt,0.0287,0,original
plg-421.txt,org-352.txt,0.0283,0,original
plg-421.txt,org-394.txt,0.0271,0,original
plg-421.txt,org-387.txt,0.0262,0,original
plg-421.txt,org-392.txt,0.0258,0,original
plg-421.txt,org-346.txt,0.0257,0,original
plg-421.txt,org-313.txt,0.0252,0,original
plg-421.txt,org-323.txt,0.0244,0,original
plg-421.txt,org-388.txt,0.0235,0,original
plg-421.txt,org-322.txt,0.0219,0.0022,original
plg-421.txt,org-344.txt,0.0216,0,original
plg-421.txt,org-308.txt,0.0212,0,original
plg-421.txt,org-418.txt,0.0209,0,original
plg-421.txt,org-337.txt,0.0208,0,original
plg-421.txt,org-349.txt,0.0207,0,original
plg-421.txt,org-409.txt,0.0207,0,original
plg-421.txt,org-414.txt,0.0199,0,original
plg-421.txt,org-325.txt,0.0192,0,original
plg-421.txt,org-318.txt,0.0188,0,original
plg-421.txt,org-367.txt,0.0174,0,original
plg-421.txt,org-405.txt,0.017,0,original
plg-421.txt,org-328.txt,0.0168,0.0025,original
plg-421.txt,org-403.txt,0.0163,0,original
plg-421.txt,org-354.txt,0.0159,0,original
plg-421.txt,org-301.txt,0.0158,0,original
plg-421.txt,org-314.txt,0.0158,0,original
plg-421.txt,org-338.txt,0.0158,0,original
plg-421.txt,org-419.txt,0.0157,0,original
plg-421.txt,org-351.txt,0.0156,0,original
plg-421.txt,org-410.txt,0.0156,0,original
plg-421.txt,org-417.txt,0.0155,0,original
plg-421.txt,org-359.txt,0.0153,0,original
plg-421.txt,org-383.txt,0.0148,0,original
plg-421.txt,org-315.txt,0.0147,0,original
plg-421.txt,org-303.txt,0.0145,0,original
plg-421.txt,org-390.txt,0.0145,0,original
plg-421.txt,org-331.txt,0.0144,0,original
plg-421.txt,org-345.txt,0.0136,0,original
plg-421.txt,org-378.txt,0.0135,0,original
plg-421.txt,org-389.txt,0.0135,0,original
plg-421.txt,org-396.txt,0.0135,0,original
plg-421.txt,org-416.txt,0.0132,0.0037,original
plg-421.txt,org-363.txt,0.0132,0.0023,original
plg-421.txt,org-397.txt,0.0131,0,original
plg-421.txt,org-329.txt,0.013,0,original
plg-421.txt,org-382.txt,0.0128,0,original
plg-421.txt,org-380.txt,0.0124,0,original
plg-421.txt,org-398.txt,0.0124,0,original
plg-421.txt,org-316.txt,0.0122,0,original
plg-421.txt,org-357.txt,0.0115,0,original
plg-421.txt,org-364.txt,0.0115,0,original
plg-421.txt,org-355.txt,0.0109,0,original
plg-421.txt,org-366.txt,0.0109,0,original
plg-421.txt,org-375.txt,0.0108,0,original
plg-421.txt,org-384.txt,0.0106,0,original
plg-421.txt,org-393.txt,0.0106,0,original
plg-421.txt,org-309.txt,0.0105,0,original
plg-421.txt,org-402.txt,0.0104,0,original
plg-421.txt,org-356.txt,0.0103,0,original
plg-421.txt,org-381.txt,0.0099,0,original
plg-421.txt,org-320.txt,0.0093,0,original
plg-421.txt,org-371.txt,0.0093,0,original
plg-421.txt,org-369.txt,0.0092,0,original
plg-421.txt,org-330.txt,0.009,0,original
plg-421.txt,org-358.txt,0.0088,0.0021,original
plg-421.txt,org-321.txt,0.0088,0,original
plg-421.txt,org-332.txt,0.0087,0.0025,original
plg-421.txt,org-386.txt,0.0087,0,original
plg-421.txt,org-376.txt,0.0086,0,original
plg-421.txt,org-306.txt,0.0082,0.0026,original
plg-421.txt,org-415.txt,0.008,0,original
plg-421.txt,org-399.txt,0.0074,0,original
plg-421.txt,org-400.txt,0.0068,0,original
plg-421.txt,org-300.txt,0.0067,0,original
plg-421.txt,org-413.txt,0.0067,0,original
plg-421.txt,org-312.txt,0.0062,0,original
plg-421.txt,org-339.txt,0.0062,0,original
plg-421.txt,org-379.txt,0.0062,0,original
plg-421.txt,org-348.txt,0.0059,0,original
plg-421.txt,org-334.txt,0.0056,0,original
plg-421.txt,org-401.txt,0.0052,0,original
plg-421.txt,org-361.txt,0.0048,0,original
plg-421.txt,org-404.txt,0.0048,0,original
plg-421.txt,org-304.txt,0.0047,0,original
plg-421.txt,org-412.txt,0.0045,0,original
plg-421.txt,org-307.txt,0.0044,0,original
plg-421.txt,org-377.txt,0.0043,0,original
plg-421.txt,org-302.txt,0.0041,0,original
plg-421.txt,org-365.txt,0.0041,0,original
plg-421.txt,org-385.txt,0.0041,0,original
plg-421.txt,org-326.txt,0.0035,0,original
plg-421.txt,org-324.txt,0.0034,0,original
plg-421.txt,org-407.txt,0.0033,0,original
plg-421.txt,org-374.txt,0.0029,0,original
plg-421.txt,org-327.txt,0.0028,0,original
plg-421.txt,org-373.txt,0.0028,0,original
plg-421.txt,org-317.txt,0.0027,0,original
plg-421.txt,org-411.txt,0.0027,0,original
plg-421.txt,org-370.txt,0.0021,0,original
plg-421.txt,org-335.txt,0.002,0,original
plg-421.txt,org-368.txt,0.0018,0,original
plg-421.txt,org-336.txt,0.0017,0,original
plg-421.txt,org-360.txt,0.0016,0,original
plg-421.txt,org-372.txt,0.0015,0,original
plg-421.txt,org-408.txt,0.0013,0,original
plg-421.txt,org-353.txt,0,0,original
plg-421.txt,org-406.txt,0,0,original
plg-422.txt,org-352.txt,0.059,0.0061,original
plg-422.txt,org-325.txt,0.0463,0.0021,original
plg-422.txt,org-305.txt,0.0414,0,original
plg-422.txt,org-347.txt,0.0386,0,original
plg-422.txt,org-350.txt,0.0386,0,original
plg-422.txt,org-313.txt,0.0344,0,original
plg-422.txt,org-333.txt,0.0336,0,original
plg-422.txt,org-417.txt,0.0325,0,original
plg-422.txt,org-387.txt,0.0316,0,original
plg-422.txt,org-418.txt,0.0312,0,original
plg-422.txt,org-322.txt,0.0292,0.0061,original
plg-422.txt,org-356.txt,0.0292,0,original
plg-422.txt,org-335.txt,0.029,0,original
plg-422.txt,org-401.txt,0.0284,0,original
plg-422.txt,org-383.txt,0.0276,0,original
plg-422.txt,org-346.txt,0.0275,0.0045,original
plg-422.txt,org-338.txt,0.0265,0,original
plg-422.txt,org-328.txt,0.0263,0,original
plg-422.txt,org-372.txt,0.0259,0,original
plg-422.txt,org-392.txt,0.0259,0,original
plg-422.txt,org-409.txt,0.0259,0,original
plg-422.txt,org-354.txt,0.0256,0.0048,original
plg-422.txt,org-386.txt,0.0252,0.0049,original
plg-422.txt,org-378.txt,0.0251,0,original
plg-422.txt,org-303.txt,0.0247,0,original
plg-422.txt,org-357.txt,0.0246,0,original
plg-422.txt,org-364.txt,0.0246,0,original
plg-422.txt,org-419.txt,0.0243,0,original
plg-422.txt,org-329.txt,0.0242,0,original
plg-422.txt,org-355.txt,0.0238,0,original
plg-422.txt,org-315.txt,0.0237,0.0047,original
plg-422.txt,org-318.txt,0.0237,0,original
plg-422.txt,org-406.txt,0.0236,0,original
plg-422.txt,org-416.txt,0.0234,0.0068,original
plg-422.txt,org-319.txt,0.0233,0,original
plg-422.txt,org-405.txt,0.0233,0,original
plg-422.txt,org-344.txt,0.0231,0,original
plg-422.txt,org-389.txt,0.0231,0,original
plg-422.txt,org-345.txt,0.023,0,original
plg-422.txt,org-351.txt,0.023,0,original
plg-422.txt,org-410.txt,0.023,0,original
plg-422.txt,org-362.txt,0.0228,0,original
plg-422.txt,org-391.txt,0.0228,0,original
plg-422.txt,org-349.txt,0.0227,0,original
plg-422.txt,org-320.txt,0.0218,0,original
plg-422.txt,org-301.txt,0.0213,0,original
plg-422.txt,org-403.txt,0.0213,0,original
plg-422.txt,org-398.txt,0.0212,0,original
plg-422.txt,org-336.txt,0.0208,0,original
plg-422.txt,org-381.txt,0.0201,0,original
plg-422.txt,org-393.txt,0.0201,0,original
plg-422.txt,org-396.txt,0.0199,0,original
plg-422.txt,org-308.txt,0.0197,0,original
plg-422.txt,org-359.txt,0.0197,0,original
plg-422.txt,org-330.txt,0.0194,0,original
plg-422.txt,org-326.txt,0.0193,0,original
plg-422.txt,org-395.txt,0.0191,0,original
plg-422.txt,org-415.txt,0.0189,0,original
plg-422.txt,org-390.txt,0.0188,0,original
plg-422.txt,org-300.txt,0.0186,0,original
plg-422.txt,org-367.txt,0.0185,0,original
plg-422.txt,org-316.txt,0.0181,0,original
plg-422.txt,org-363.txt,0.0181,0,original
plg-422.txt,org-402.txt,0.0179,0,original
plg-422.txt,org-414.txt,0.0175,0.004,original
plg-422.txt,org-384.txt,0.0174,0,original
plg-422.txt,org-397.txt,0.0173,0,original
plg-422.txt,org-408.txt,0.0168,0,original
plg-422.txt,org-312.txt,0.0161,0,original
plg-422.txt,org-331.txt,0.0161,0,original
plg-422.txt,org-360.txt,0.0161,0,original
plg-422.txt,org-332.txt,0.016,0,original
plg-422.txt,org-379.txt,0.0159,0,original
plg-422.txt,org-307.txt,0.0155,0,original
plg-422.txt,org-388.txt,0.0155,0,original
plg-422.txt,org-369.txt,0.0154,0,original
plg-422.txt,org-306.txt,0.0153,0,original
plg-422.txt,org-314.txt,0.015,0,original
plg-422.txt,org-334.txt,0.0144,0,original
plg-422.txt,org-394.txt,0.014,0,original
plg-422.txt,org-302.txt,0.0138,0,original
plg-422.txt,org-385.txt,0.0138,0,original
plg-422.txt,org-358.txt,0.0135,0,original
plg-422.txt,org-373.txt,0.0134,0,original
plg-422.txt,org-371.txt,0.0128,0,original
plg-422.txt,org-370.txt,0.0127,0,original
plg-422.txt,org-412.txt,0.0127,0,original
plg-422.txt,org-366.txt,0.0125,0,original
plg-422.txt,org-337.txt,0.0123,0,original
plg-422.txt,org-404.txt,0.0121,0,original
plg-422.txt,org-376.txt,0.0115,0,original
plg-422.txt,org-399.txt,0.0114,0,original
plg-422.txt,org-377.txt,0.0112,0,original
plg-422.txt,org-375.txt,0.011,0,original
plg-422.txt,org-304.txt,0.0109,0,original
plg-422.txt,org-339.txt,0.0104,0,original
plg-422.txt,org-400.txt,0.0104,0,original
plg-422.txt,org-413.txt,0.0103,0,original
plg-422.txt,org-382.txt,0.0097,0,original
plg-422.txt,org-380.txt,0.0095,0,original
plg-422.txt,org-407.txt,0.0088,0,original
plg-422.txt,org-317.txt,0.0084,0,original
plg-422.txt,org-309.txt,0.008,0,original
plg-422.txt,org-321.txt,0.008,0,original
plg-422.txt,org-324.txt,0.0077,0,original
plg-422.txt,org-353.txt,0.0076,0,original
plg-422.txt,org-361.txt,0.0073,0,original
plg-422.txt,org-327.txt,0.0067,0,original
plg-422.txt,org-374.txt,0.0067,0,original
plg-422.txt,org-348.txt,0.0058,0,original
plg-422.txt,org-323.txt,0.0052,0,original
plg-422.txt,org-365.txt,0.0032,0,original
plg-422.txt,org-411.txt,0.0031,0,original
plg-422.txt,org-368.txt,0,0,original
